Project,ID,Name,Status,Power State,Networks,Flavor Name,Host,CPU,RAM
DDB-Staging,100439a9-6f40-441a-b670-391e83f68099,briapi-dirdeb_multi_partner-postgres-1,ACTIVE,,"briapi-database-1-net=10.40.4.49, 172.18.221.190",,gti-r05-oscompute-51,2,4G
DDB-Staging,3a46305a-cdc4-4f69-a5af-f37d55b97d2c,briapi-snap-bi-simulator-redis-staging-1,ACTIVE,,briapi-database-1-net=10.40.4.159,,gti-r05-oscompute-51,2,4G
DDB-Staging,02ef1255-e9ee-4d2e-9891-32a1ce331d6d,briapi-snap-bi-non-simulator-db-postgres-staging-3,ACTIVE,,briapi-database-1-net=10.40.4.45,,gti-r05-oscompute-51,2,4G
DDB-Staging,5c1e209c-453b-4e78-a1c6-b4962833eed8,klasterku-db-mongo-1,ACTIVE,,klasterku-database-network=10.40.13.226,,gti-r05-oscompute-52,2,4G
DDB-Staging,488b3c59-e91b-40da-b4c4-a3c8481fb50b,cockroachdb-bod-1,ACTIVE,,"bod-1-net=10.40.3.145, 172.18.221.240",,gti-r05-oscompute-52,4,8G
DDB-Staging,92ae743e-bce5-4014-8132-4fce6cc15403,devops-redis_master-1,ACTIVE,,devops-database-1-net=10.40.2.220,,gti-r05-oscompute-52,4,8G
DDB-Staging,0e688868-6a47-489d-8598-b2d29dbeb1a1,k8s-worker-3-stg,ACTIVE,,devops-backend-1-net=10.40.1.46,,gti-r05-oscompute-54,16,32G
DDB-Staging,3b6be5e8-40b4-453f-8c1a-45744f20f536,umi-mongo-db-staging-1,ACTIVE,,"umi-database-1=10.40.5.240, 172.18.221.218",,gti-r05-oscompute-54,2,4G
DDB-Staging,59268f50-4bfb-4a53-a3b6-0cae7552dcfe,briapi-fundtransfer-db-postgresql-staging-1,ACTIVE,,"briapi-database-1-net=10.40.4.182, 172.18.221.111",,gti-r05-oscompute-54,2,4G
DDB-Staging,5d6baacf-1687-495e-b85a-90f4e06c6c21,devops-service-proxy-01,ACTIVE,,"devops-backend-1-net=10.40.1.136, 172.18.221.189",,gti-r05-oscompute-54,2,4G
DDB-Staging,25322cd7-51a0-40a0-81f2-1f7ce4531412,k8s-worker-02,ACTIVE,,devops-backend-1-net=10.40.1.105,,gti-r05-oscompute-54,16,32G
DDB-Staging,56ed89fb-407a-48cd-a757-0bffcab7faa8,keceku-ms-whitelist-psql-1,ACTIVE,,"ceria-database-1-net=10.40.10.158, 172.18.221.17",,gti-r05-oscompute-55,1,2G
DDB-Staging,b94eb408-6de3-4f62-b142-1d708b853966,cbm-rabbitmq-stg-1,ACTIVE,,"cbm-database-staging-1-net=10.40.12.33, 172.18.221.241",,gti-r06-oscompute-56,2,4G
DDB-Staging,7bfbe24f-f6b9-4023-9cbd-e2f519d1ca9a,devops-vpn_server-1,ACTIVE,,"devops-backend-1-net=10.40.1.63, 172.18.219.60",,gti-r06-oscompute-57,2,4G
DDB-Staging,403354eb-ef4a-4f10-b5b3-247027cc1d41,k8s-worker-04,ACTIVE,,devops-backend-1-net=10.40.1.107,,gti-r06-oscompute-57,16,32G
DDB-Staging,6878af7c-429a-4c61-b26f-834f51a228e7,bristore-db-staging,ACTIVE,,"klusterkuhidupku-1-net=10.40.16.170, 172.18.221.211",,gti-r06-oscompute-61,4,8G
DDB-Staging,babe3b53-b373-4829-a889-17f0b44e07b7,keceku-ms-modalkerja-psql-2,ACTIVE,,"ceria-database-1-net=10.40.10.76, 172.18.221.221",,gti-r06-oscompute-62,1,2G
DDB-Staging,5eb6baa1-6ea1-4eb8-974e-2177afd2cb54,briapi-apigee-devportal-stg-1,ACTIVE,,Prod-Net=172.18.216.8,,gti-r06-oscompute-62,16,32G
DDB-Staging,e3d91c30-e2a6-427a-b59c-19163eea9f6b,brimola-mysql-db-staging-gti-2,ACTIVE,,brimola-database-1-staging-net=10.30.14.40,,gti-r06-oscompute-62,4,8G
DDB-Staging,3f4f5ce6-bb8f-4981-9511-f0c463c70c4e,brimola-mysql-db-staging-gti-1,ACTIVE,,"brimola-database-1-staging-net=10.30.14.163, 172.18.221.135",,gti-r06-oscompute-62,24,24G
DDB-Staging,691b0ec0-2be5-42d5-a809-ab3bb66230f6,brimola-rabbitmq-1,ACTIVE,,brimola-database-1-staging-net=10.30.14.109,,gti-r06-oscompute-62,2,4G
DDB-Staging,042b6664-a92c-4886-a7e7-3735ba9f7ed0,banking-on-demand-db-psql-staging-1,ACTIVE,,"bod-1-net=10.40.3.209, 172.18.221.2",,gti-r06-oscompute-62,2,4G
DDB-Staging,bd36cf02-73a1-4ae0-a895-3330ec940682,ceria-briguna-db-staging-2,ACTIVE,,ceria-database-1-net=10.40.10.57,,gti-r06-oscompute-62,2,4G
DDB-Staging,a38d07fb-f8e3-4281-850c-91e8a5b3a176,devops-confluent-1,ACTIVE,,"devops-backend-1-net=10.40.1.216, 172.18.221.136",,gti-r06-oscompute-62,8,16G
DDB-Staging,a9a11593-b96c-470b-bda0-e4d730a5180a,devops-confluent-2,ACTIVE,,"devops-backend-1-net=10.40.1.222, 172.18.221.90",,gti-r06-oscompute-62,8,16G
DDB-Staging,61578215-c65b-4a90-ab65-60374f120677,briapi-fundtransfer-db-postgresql-staging-3,ACTIVE,,"briapi-database-1-net=10.40.4.92, 172.18.221.197",,gti-r06-oscompute-62,2,4G
DDB-Staging,f4b987a5-8e7f-4abf-8ca5-4275ac5ddd82,briapi-fundtransfer-db-postgresql-staging-2,ACTIVE,,"briapi-database-1-net=10.40.4.225, 172.18.221.110",,gti-r06-oscompute-62,2,4G
DDB-Staging,e9a001f6-9177-4e49-8540-1b524c1081ba,devops-jumpbox-staging-1,ACTIVE,,"devops-backend-1-net=10.40.1.42, 172.18.221.72",,gti-r06-oscompute-62,2,4G
DDB-Staging,83fcca63-ed12-4590-8f78-091ca96ceee6,devops-redis_worker-1,ACTIVE,,devops-backend-1-net=10.40.1.44,,gti-r06-oscompute-62,2,4G
DDB-Staging,e4df4c7c-866a-4cc3-8a43-e201582a2803,devops-redis_worker-2,ACTIVE,,devops-backend-1-net=10.40.1.248,,gti-r06-oscompute-62,2,4G
DDB-Staging,5ea7886c-8756-46e9-9f37-e0a4e511a68f,ceria-api-postgres-1,ACTIVE,,ceria-database-1-net=10.40.10.201,,gti-r06-oscompute-62,2,4G
DDB-Staging,da6cdafd-2200-42dd-b955-f3409338f154,gti-prom-ddb-stg,ACTIVE,,"briapi-database-1-net=10.40.4.206, 10.40.11.32; devops-backend-1-net=10.40.1.143, 172.18.221.34",,gti-r06-oscompute-63,4,8G
DDB-Staging,cec0533c-08ed-43af-a355-71d8c91a8533,rgn-ops-sme-digital-stg-db-postgres-01,ACTIVE,,Prod-Net=172.18.222.12; stg-sme-database-1-net=10.40.21.179,,gti-r06-oscompute-64,2,4G
DDB-Staging,a5adc494-731e-4443-82aa-ee8bd605a7fa,klasterku-db-mongo-3,ACTIVE,,klasterku-database-network=10.40.13.85,,gti-r06-oscompute-64,2,4G
DDB-Staging,ffaf4fd6-dba3-4477-85ff-16853c3f7c2b,klasterku-db-redis-1,ACTIVE,,klasterku-database-network=10.40.13.29,,gti-r06-oscompute-64,2,4G
DDB-Staging,8a0cdcdc-d9ac-41a3-9445-d58b5be2cccf,senyum-minio-1,ACTIVE,,umi-database-1=10.40.5.246,,gti-r06-oscompute-64,2,4G
DDB-Staging,900adbff-b10c-479e-92c9-1846cbb97910,devops-jmeter-1,ACTIVE,,"devops-backend-1-net=10.40.1.235, 172.18.221.107",,gti-r06-oscompute-64,2,4G
DDB-Staging,9ebbd549-405b-47ac-8093-4101f9441290,briapi-db-postgresql-staging-3,ACTIVE,,briapi-database-1-net=10.40.4.98,,gti-r06-oscompute-64,2,4G
DDB-Staging,7bd288d9-d159-4e81-b3e6-2d225c761ae7,jenkins-staging-1,ACTIVE,,"devops-backend-1-net=10.40.1.62, 172.18.221.7",,gti-r06-oscompute-64,4,8G
DDB-Staging,d2b8a088-a466-40ef-a582-5018b5cee97f,briapi-snapbi_log_db-postgresql-1,ACTIVE,,"briapi-database-1-net=10.40.4.130, 172.18.221.146",,gti-r06-oscompute-64,2,4G
DDB-Staging,baa7d86b-4664-46ab-baa5-6c6f0b55289e,briapi-apigee-devportaldb-stg-1,ACTIVE,,Prod-Net=172.18.220.45,,gti-r06-oscompute-65,16,32G
DDB-Staging,6d7e7b41-f3d8-4e26-a3ce-8f6213ba2b11,k8s-worker-2-stg,ACTIVE,,devops-backend-1-net=10.40.1.129,,gti-r06-oscompute-65,16,32G
DDB-Staging,8fddfd42-863d-40d5-bcad-08dc7f067962,devops-backup-barman-staging-gti-1,ACTIVE,,Prod-Net=172.18.221.252; devops-backend-1-net=10.40.1.214,,gti-r06-oscompute-66,4,8G
DDB-Staging,8b748537-1775-4e6b-8031-6b919260fb88,briapi-snap-bi-simulator-db-postgres-staging-2,ACTIVE,,briapi-database-1-net=10.40.4.239,,gti-r06-oscompute-66,2,4G
DDB-Staging,d13e6d25-5a96-41a9-ae58-a0469075b639,ceria-finacle-dashboard-02,ACTIVE,,"devops-frontend-1-net=10.40.0.109, 172.18.221.151",,gti-r06-oscompute-67,4,8G
DDB-Staging,42a5ea6e-4ddb-4203-877f-16a1ebb19b64,briapi-db-edb-staging-3,ACTIVE,,Prod-Net=172.18.221.13; briapi-database-1-net=10.40.4.24,,gti-r06-oscompute-67,8,32G
DDB-Staging,b2134c50-8090-4bbc-bb9d-ebc973244376,klasterku-db-mongo-2,ACTIVE,,klasterku-database-network=10.40.13.114,,gti-r06-oscompute-67,4,8G
DDB-Staging,8e95ded0-5ddd-467e-a4db-8324c6b8055c,briapi-dirdeb_multi_partner-postgres-2,ACTIVE,,briapi-database-1-net=10.40.4.76,,gti-r06-oscompute-67,2,4G
DDB-Staging,9982f7bf-bb18-43b6-9012-d3ba9c18027c,devops-ansible-staging-1,ACTIVE,,"devops-backend-1-net=10.40.1.176, 172.18.221.142",,gti-r06-oscompute-67,4,8G
DDB-Staging,76e68e80-0734-4274-896f-04d243f94ac8,briapi-db-postgresql-staging-2,ACTIVE,,briapi-database-1-net=10.40.4.47,,gti-r06-oscompute-67,2,4G
DDB-Staging,ffd9c0ea-8327-4846-a31f-8f5991b62a2d,devops-confluent-3,ACTIVE,,"devops-backend-1-net=10.40.1.131, 172.18.221.98",,gti-r06-oscompute-67,2,4G
DDB-Staging,6aade85f-9c5b-4c2a-ac97-ecc429ce3c4b,ceria-umi-db-postgres-staging-1,ACTIVE,,"umi-database-1=10.40.5.18, 172.18.221.88",,gti-r06-oscompute-67,8,16G
DDB-Staging,cc748b07-2425-43fe-a957-4342eb6bc620,website-frontend-server-1,ACTIVE,,"website-frontend-1-net=10.21.0.197, 172.18.221.162",,gti-r06-oscompute-67,4,32G
DDB-UAT,2ca177d0-4e64-416d-a1f9-3db27cd108ec,briguna-postgresql-1,ACTIVE,,"ceria-database-1-net=10.10.8.234, 172.18.229.234",c2-standard-2-1s,gti-r01-oscompute-08,2,4G
DDB-UAT,e203ce51-7961-4cbc-b13b-0196646eac4a,ceria-keceku-postgresql-1,ACTIVE,,"ceria-database-1-net=10.10.8.231, 172.18.229.140",c2-standard-2-1s,gti-r01-oscompute-08,2,4G
DDB-UAT,a071a745-8cd8-43d5-ad1f-a3aa499d4471,k8s-load_balancer_master-01,ACTIVE,,"devops-backend-1-net=10.40.1.111, 172.18.224.56",n2-standard-4,gti-r01-oscompute-11,4,16G
DDB-UAT,bf38879d-4818-4e3f-acdb-6755df4a9606,umi-ms-customer-db-postgres-uat-2,ACTIVE,,ceria-database-1-net=10.10.8.201,standard-2-4,gti-r02-oscompute-14,2,4G
DDB-UAT,86a015be-0499-40d8-8bb4-7c2a7eee9622,k8s-master-1,ACTIVE,,"devops-backend-1-net=10.40.1.200, 172.18.229.11",c2-standard-8,gti-r02-oscompute-14,8,16G
DDB-UAT,f922f5fa-4c0b-4dc3-9b67-e67f2d9cd5fc,ceria-minio-1,ACTIVE,,"ceria-backend-1-net=10.10.5.178, 172.18.229.65",c2-standard-4-1s,gti-r02-oscompute-15,4,8G
DDB-UAT,5e7d290c-98e5-404e-bbca-c9813cce542c,ceria-umi-corner-uat,ACTIVE,,"ceria-database-1-net=10.10.8.102, 172.18.229.36",c2-standard-2-1s,gti-r02-oscompute-15,2,4G
DDB-UAT,8f4ef996-7c71-4930-ab53-11e32a35ca99,k8s-worker-4,ACTIVE,,devops-backend-1-net=10.40.1.228,c2-standard-8-1s,gti-r02-oscompute-17,8,16G
DDB-UAT,ba96430b-b45b-466f-bef8-85ea3ecd4e19,vpn-server-1,ACTIVE,,"devops-frontend-1-net=10.40.0.213, 172.18.224.227",c2-standard-2,gti-r02-oscompute-18,2,4G
DDB-UAT,fc396d99-e23e-43b0-b833-6f1683bc5035,k8s-worker-1,ACTIVE,,devops-backend-1-net=10.40.1.188,c2-standard-8,gti-r02-oscompute-18,8,16G
DDB-UAT,8397d456-fa52-4e61-a8f8-020e5ded9f9a,devops-service-proxy-01,ACTIVE,,"devops-backend-1-net=10.40.1.137, 172.18.229.138",c2-standard-2-1s,gti-r02-oscompute-21,2,4G
DDB-UAT,20bd05ce-4e70-492e-940c-f4ef30a0a36f,rgn-ops-sme-digital-uat-db-postgres-01,ACTIVE,,"uat-sme-database-1-net=10.50.21.51, 172.18.229.181",standard-2-4-swap,gti-r02-oscompute-22,2,4G
DDB-UAT,bc396e3c-f145-4322-a663-74b85214834d,k8s-load_balancer_ingress-01,ACTIVE,,"devops-backend-1-net=10.40.1.196, 172.18.224.164",c2-standard-4,gti-r03-oscompute-28,4,8G
DDB-UAT,07be28f5-965a-474b-bca0-b2c02472ef36,devops-sample-redis-automation-1-2,ACTIVE,,devops-backend-1-net=10.40.1.208,c2-standard-0-1s,gti-r03-oscompute-29,1,1G
DDB-UAT,bdd41766-0f4e-4b22-9d5f-86243764a624,devops-sample-redis-automation-1-1,ACTIVE,,devops-backend-1-net=10.40.1.112,c2-standard-0-1s,gti-r03-oscompute-29,1,1G
DDB-UAT,ae43930b-b635-4981-92e1-f81ab8904760,umi-ms-customer-db-postgres-uat-1,ACTIVE,,ceria-database-1-net=10.10.8.238,standard-2-4,gti-r03-oscompute-30,2,4G
DDB-UAT,fcdd7552-4dca-444d-9aeb-6111bc106d27,k8s-master-2,ACTIVE,,devops-backend-1-net=10.40.1.43,c2-standard-8,gti-r03-oscompute-31,8,16G
DDB-UAT,50775b49-c72a-48ba-9e84-b3d75ac2f37c,umi-mongo-db-uat-1,ACTIVE,,"ceria-database-1-net=10.10.8.236, 172.18.229.26",standard-2-4,gti-r03-oscompute-33,2,4G
DDB-UAT,281fcac0-657d-4371-be91-04bd72a8a212,proxy-server-1,ACTIVE,,"devops-frontend-1-net=10.40.0.58, 172.18.224.140",c2-standard-2,gti-r04-oscompute-42,2,4G
DDB-UAT,7cb03fd0-14b7-4e07-9559-b5258c3e58c8,devops-ansible-uat-1,ACTIVE,,"devops-backend-1-net=10.40.1.73, 172.18.229.148",c2-standard-4-1s,gti-r04-oscompute-43,4,8G
DDB-UAT,a0032e06-bb28-4ef8-a3e7-1a1635e9f908,briguna-redis-1,ACTIVE,,"ceria-database-1-net=10.10.8.11, 172.18.229.42",c2-standard-2-1s,gti-r05-oscompute-49,2,4G
DDB-UAT,ed6e2eb3-8e4e-45ad-b3b0-2697ff267bf9,k8s-master-3,ACTIVE,,devops-backend-1-net=10.40.1.243,c2-standard-8,gti-r05-oscompute-49,8,16G
DDB-UAT,a73bda76-9f80-4f5e-9b93-100fa18b5102,k8s-worker-3,ACTIVE,,devops-backend-1-net=10.40.1.126,c2-standard-8,gti-r05-oscompute-50,8,16G
DDB-UAT,8a03c3f0-e338-4eab-a12c-08fd0171ab0b,gti-prom-ddb-uat,ACTIVE,,"ceria-database-1-net=10.10.8.106; devops-backend-1-net=10.40.1.183, 172.18.229.12; devops-database-1-net=10.40.2.14; devops-frontend-1-net=10.40.0.164",c2-standard-4-1s,gti-r05-oscompute-52,4,8G
DDB-UAT,e863dadf-55a5-4457-abaf-0b9b288b0579,devops-rundeck-01,ACTIVE,,devops-backend-1-net=10.40.1.206,c2-standard-8-1s,gti-r05-oscompute-54,8,16G
DDB-UAT,96eed12a-5473-49ee-a84b-3d2b1e815905,devops-nfs-1,ACTIVE,,devops-backend-1-net=10.40.1.34,c2-standard-2,gti-r05-oscompute-54,2,4G
DDB-UAT,44ff1fef-49dd-4bf1-9ef0-47dbad7de25a,k8s-worker-2,ACTIVE,,devops-backend-1-net=10.40.1.158,c2-standard-8,gti-r05-oscompute-54,8,16G
DDB-UAT,ef8674a5-d7f4-43e7-90fb-29c11b7ea81a,devops-jumpbox-uat-1,ACTIVE,,"devops-backend-1-net=10.40.1.227, 172.18.229.73",c2-standard-8-1s,gti-r06-oscompute-57,8,16G
DDB-UAT,c3d85d20-8efa-439a-846e-80fc9f1b6cdb,senyum-minio-1,ACTIVE,,"ceria-database-1-net=10.10.8.207, 172.18.226.19",standard-2-4,gti-r06-oscompute-62,2,4G
DDB-UAT,2583c2bb-50ab-4506-8ab9-34de900b3193,umi-confluent-kafka-uat,ACTIVE,,"devops-backend-1-net=10.40.1.35, 172.18.229.41",standard-2-4,gti-r06-oscompute-62,2,4G
DDB-UAT,d5fdaa38-6c1c-43fd-bb98-194507dca37f,umi-redis-corner,ACTIVE,,"ceria-database-1-net=10.10.8.243, 172.18.229.10",standard-2-4,gti-r06-oscompute-64,2,4G
DDB-UAT,a5973259-7d2d-47da-8334-b21d7d635d40,briapi-fundtransfer-db-postgresql-uat-1,ACTIVE,,"ceria-database-1-net=10.10.8.116, 172.18.229.22",standard-2-4,gti-r06-oscompute-64,2,4G
DDB-UAT,e94c418a-2c99-42fe-a39d-c90d53a460f0,devops-jumpbox-uat-ubuntu-1,ACTIVE,,"devops-backend-1-net=10.40.1.123, 172.18.229.54",c2-standard-8-1s,gti-r06-oscompute-66,8,16G
EDM,9997b431-cdd5-411e-b44f-f21287240879,hbase-worker-node-4,ACTIVE,Running,Prod-Net=172.18.218.217; hbase-net-1=10.40.0.22; replikasi-cloudera-net=60.0.98.75,dedicated-16-128-numa-2,gti-r01-oscompute-01,16,128G
EDM,385dd3a7-9ba3-412e-8ac0-3b80c817de05,gti-edm-prd-k8s-load-balancer-ingress-2,ACTIVE,Running,"edm-k8s-prod-net=10.40.210.109, 172.18.217.26",n2-highmem-4-16-dedicated,gti-r01-oscompute-02,4,16G
EDM,c63b0905-b54e-4c72-bd5b-d7b5432b7ddf,k8s-worker-10,ACTIVE,Running,app-prod-net=10.40.3.146,c2-standard-16-dedicated,gti-r01-oscompute-02,16,32G
EDM,3171658a-6187-484c-9aee-70b998153ea0,gti-edm-prd-k8s-worker-4,ACTIVE,Running,edm-k8s-prod-net=10.40.210.124,c2-standard-16-1s,gti-r01-oscompute-05,16,32G
EDM,6e282dc0-1eb5-4164-ab34-89c474bada20,k8s-master-02,ACTIVE,Running,app-prod-net=10.40.3.70,c2-standard-4,gti-r01-oscompute-05,4,8G
EDM,00e4360d-476b-49b0-a359-acef88b1e67e,k8s-worker-10-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.40,c2-standard-16-1s,gti-r01-oscompute-06,16,32G
EDM,006749ee-916e-48bb-8537-b2a9506de820,btech-monitoring-v2,ACTIVE,Running,"app-prod-net=10.40.3.204, 172.18.220.213",btech-monitoring,gti-r01-oscompute-08,4,4G
EDM,450a8c3d-19fd-4119-a9ce-aa5577160253,vpn-server-2,ACTIVE,Running,"hbase-net-1=10.40.0.203, 172.18.217.196",c2-standard-2,gti-r01-oscompute-08,2,4G
EDM,7fa0a208-ddd0-45ab-8614-c7bd844bed8e,k8s-load-balancer-ingress,ACTIVE,Running,"app-prod-net=10.40.3.126, 172.18.219.184",n2-standard-4,gti-r01-oscompute-11,4,16G
EDM,073e15c5-c21a-49df-8e6e-ed5842e5c9a2,dns-server-1,ACTIVE,Running,hbase-net-1=10.40.0.3,c2-standard-2,gti-r01-oscompute-11,2,4G
EDM,d04aaa26-3511-439a-9406-65b3faeccdf4,Hbase-worker-node-5,ACTIVE,Running,Prod-Net=172.18.220.6; hbase-net-1=10.40.0.66; replikasi-cloudera-net=60.0.98.76,dedicated-16-128-numa-2,gti-r02-oscompute-13,16,128G
EDM,c5ecc2d1-6dea-4ea0-b829-89d194d1ec50,k8s-worker-09,ACTIVE,Running,app-prod-net=10.40.3.57,c2-standard-16-dedicated,gti-r02-oscompute-13,16,32G
EDM,561bc7f4-95e1-4bb4-912d-6825e9612aa8,k8s-load-balancer-ingress-dev,ACTIVE,Running,"app-dev-net=10.0.3.60, 172.18.224.181",n2-standard-4,gti-r02-oscompute-13,4,16G
EDM,ad79b097-f0c9-4b24-b608-e03a79ae7959,k8s-master-01-new,ACTIVE,Running,"app-prod-net=10.40.3.140, 172.18.219.88",n2-standard-4-1s,gti-r02-oscompute-15,4,16G
EDM,55d0b6b0-5bca-45a2-8831-8f18ff3c864e,gti-edm-prd-k8s-registry,ACTIVE,Running,"edm-k8s-prod-net=10.40.210.104, 172.18.218.24",n2-highcpu-2-1s,gti-r02-oscompute-17,2,2G
EDM,6e555dd9-e314-4ea8-b9c5-2f579ead73b7,gti-edm-prd-k8s-worker-1,ACTIVE,Running,edm-k8s-prod-net=10.40.210.121,c2-standard-16-1s,gti-r02-oscompute-17,16,32G
EDM,8e483668-8e11-4503-97a7-24425fcaae66,k8s-sonarqube-dev,ACTIVE,Running,app-dev-net=10.0.3.217,c2-standard-4-1s,gti-r02-oscompute-18,4,8G
EDM,89bea153-aed7-462d-98c5-4ae898ec7a92,k8s-master-3-dev,ACTIVE,Running,app-dev-net=10.0.3.201,c2-standard-4,gti-r02-oscompute-18,4,8G
EDM,b349c621-51da-4940-b13c-96b7ac450045,gti-prom-ddb-edm,ACTIVE,Running,"app-dev-net=10.0.3.106; app-prod-net=10.40.3.54, 172.18.220.5; devops-backend-dev-net=10.40.1.219; hbase-net-1=10.40.0.236",c2-standard-4-1s,gti-r02-oscompute-20,4,8G
EDM,ea5f2dae-c066-49f4-a53b-c598979cb6ec,k8s-worker-05-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.35,c2-standard-16-1s,gti-r02-oscompute-21,16,32G
EDM,f28425af-e8d3-458f-ae93-ceb4488a642d,k8s-jumphost-prod,ACTIVE,Running,"edm-k8s-prod-net=10.40.210.17, 172.18.216.60",n2-standard-4-1s,gti-r02-oscompute-21,4,16G
EDM,9f338074-a50e-4dbc-8843-b5bf2ef45faf,k8s-worker-03-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.33,c2-standard-16-1s,gti-r02-oscompute-22,16,32G
EDM,2e547c87-1f93-47a8-9d3b-4cbdcecbd28b,k8s-nfs-server-prod,ACTIVE,Running,edm-k8s-prod-net=10.40.210.14,c2-standard-2-1s,gti-r02-oscompute-22,2,4G
EDM,70b8751f-2ea0-45f8-bd94-0382e5e42097,k8s-load-balancer-master,ACTIVE,Running,"app-prod-net=10.40.3.44, 172.18.219.127",n2-standard-4,gti-r02-oscompute-22,4,16G
EDM,8e69850b-c6b8-49c7-90cb-70646a24028c,k8s-worker-11,ACTIVE,Running,app-prod-net=10.40.3.124,c2-standard-16-dedicated,gti-r03-oscompute-23,16,32G
EDM,8b3742d9-83a8-41a0-a21b-cce4afe750a0,k8s-worker-06,ACTIVE,Running,app-prod-net=10.40.3.155,c2-standard-16-dedicated,gti-r03-oscompute-23,16,32G
EDM,40082ca5-daa4-457f-ad51-4d52b4745b8f,k8s-worker-05,ACTIVE,Running,app-prod-net=10.40.3.60,c2-standard-16-dedicated,gti-r03-oscompute-23,16,32G
EDM,05accfa8-4b44-4d94-ba16-974dc0d1740c,hbase-utility-node-1,ACTIVE,Running,Prod-Net=172.18.217.24; hbase-net-1=10.40.0.103; replikasi-cloudera-net=60.0.98.79,n2-highmem-32-dedicated-hbase-numa-4,gti-r03-oscompute-24,32,128G
EDM,cb71c6e7-9360-4707-aa02-b0c3e3e20393,k8s-worker-09-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.39,c2-standard-16-1s,gti-r03-oscompute-26,16,32G
EDM,803af163-8196-482b-adfd-195c41499141,k8s-worker-08-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.38,c2-standard-16-1s,gti-r03-oscompute-26,16,32G
EDM,2a39a265-d6e0-407e-a92a-352f75a957c4,k8s-worker-07-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.37,c2-standard-16-1s,gti-r03-oscompute-26,16,32G
EDM,3901219c-21d2-45cd-bbfa-d6160d22bde1,k8s-master-02-stg,ACTIVE,Running,edm-k8s-prod-net=10.40.210.12,n2-standard-4-1s,gti-r03-oscompute-27,4,16G
EDM,65d131d0-e886-4e4a-aa83-297b05c80165,gti-edm-prd-k8s-worker-5,ACTIVE,Running,edm-k8s-prod-net=10.40.210.125,c2-standard-16-1s,gti-r03-oscompute-27,16,32G
EDM,0022ff42-5f1b-4006-81a4-4e58b7c8f7cb,k8s-master-01-stg,ACTIVE,Running,"edm-k8s-prod-net=10.40.210.11, 172.18.220.89",n2-standard-4-1s,gti-r03-oscompute-29,4,16G
EDM,bcccee9e-560b-4a70-9d36-c76490008254,k8s-ops-monit,ACTIVE,Running,edm-k8s-prod-net=10.40.210.251,c2-standard-8-1s,gti-r03-oscompute-30,8,16G
EDM,50d81d00-4d64-44b0-8817-932d779b7af2,k8s-lb-ingress-02-stg,ACTIVE,Running,Prod-Net=172.18.218.15; edm-k8s-prod-net=10.40.210.15,n2-standard-4-1s,gti-r03-oscompute-30,4,16G
EDM,18f87bfe-99b3-401e-89d6-59d592c06dca,gti-edm-prd-k8s-master-1,ACTIVE,Running,"edm-k8s-prod-net=10.40.210.111, 172.18.219.109",n2-standard-4-1s,gti-r03-oscompute-31,4,16G
EDM,9ad5911e-e3f2-4c43-b8a5-c5f87a8cb20a,k8s-master-2-dev,ACTIVE,Running,app-dev-net=10.0.3.218,c2-standard-4,gti-r03-oscompute-31,4,8G
EDM,5aec95c5-f479-4054-8fc5-856f83cd155d,k8s-registry-flannel-prod,ACTIVE,Running,"app-prod-net=10.40.3.18, 172.18.219.111",n2-highcpu-2-1s,gti-r03-oscompute-32,2,2G
EDM,8d801bb6-0be6-49db-8b9f-ed30ad2c39d9,k8s-registry-flannel-dev,ACTIVE,Running,"app-dev-net=10.0.3.20, 172.18.224.230",n2-highcpu-2-1s,gti-r03-oscompute-32,2,2G
EDM,9a477912-a4d8-433a-9d5e-9c892c8c5005,node-nifi-hbase-3,ACTIVE,Running,Prod-Net=172.18.220.147; hbase-net-1=10.40.0.207,dedicated-16-128-numa-4,gti-r04-oscompute-34,16,128G
EDM,215e2625-3c50-4a47-b733-757be32ed4e2,k8s-worker-01,ACTIVE,Running,app-prod-net=10.40.3.71,c2-standard-16-dedicated,gti-r04-oscompute-34,16,32G
EDM,9d2244a2-bbce-4e7c-9b84-9af473d78cb3,node-nifi-hbase-2,ACTIVE,Running,Prod-Net=172.18.219.252; hbase-net-1=10.40.0.182,dedicated-16-128-numa-4,gti-r04-oscompute-35,16,128G
EDM,96fd5968-5940-4f13-8e8f-32569455a4e5,hbase-worker-node-2,ACTIVE,Running,Prod-Net=172.18.216.221; hbase-net-1=10.40.0.199; replikasi-cloudera-net=60.0.98.73,dedicated-16-128-numa-2,gti-r04-oscompute-35,16,128G
EDM,f32fa29d-eddf-4068-8aa8-f8796e56feb4,hbase-worker-node-1,ACTIVE,Running,Prod-Net=172.18.218.46; hbase-net-1=10.40.0.94; replikasi-cloudera-net=60.0.98.72,dedicated-16-128-numa-2,gti-r04-oscompute-35,16,128G
