Project|ID|Name|Status|Power State|Networks|Flavor Name|Host|CPU|RAM
ddb|8c4ced99-4e86-4946-891a-669861b9fff6|ceria-intelix-prod-db-server|ACTIVE|Running|ceria-prd-net=10.26.2.87|n2-highcpu-16|odc-r09-oscompute-03|16|16G
ddb|ee93a145-c9bf-4be5-be1d-3d3ab35edf39|Merchant Dashboard Server|ACTIVE|Running|ceria-prd-net=10.26.2.68, 172.28.216.62|n2-highcpu-32|odc-r07-oscompute-31|32|32G
ddb|2eb7c9cd-9c13-4dde-8c57-d2815334f770|DIGIBANK_PCPP2|ACTIVE|Running|pinang-prd-net=10.26.0.59|n2-highcpu-16|odc-r09-oscompute-05|16|16G
ddb|a1b67b8a-4e37-48c1-986f-59d1c29097a3|ceria-core-banking-app2-vol1|ACTIVE|Running|ceria-prd-net=10.26.2.78|n2-highcpu-32|odc-r06-oscompute-38|32|32G
ddb|15c208a3-a190-48f1-a763-ff5a1974c1f6|ceria-core-banking-app1-vol1|SHUTOFF|Shutdown|ceria-prd-net=10.26.2.99|n2-highcpu-32|odc-r08-oscompute-18|32|32G
ddb|72ed6494-a34c-4651-8797-1a0bcff26d7e|Ceria Database Active Node|ACTIVE|Running|ceria-prd-net=10.26.2.160|n2-highcpu-32|odc-r06-oscompute-41|32|32G
ddb|b5b69342-be9e-47bb-8d98-1de2ca1ad7c4|ceria-pinang-intra-digital-bank-1-root|ACTIVE|Running|ceria-prd-net=10.26.2.130|n2-highcpu-16|odc-r09-oscompute-05|16|16G
ddb|840b416e-f001-4f3c-9249-1db0bfdd7004|ceria-pinang-intra-digital-bank-2-root|ACTIVE|Running|ceria-prd-net=10.26.2.95|n2-highcpu-16|odc-r07-oscompute-27|16|16G
ddb|4352a8eb-a48a-4194-b9a9-3dfc82239612|DIGIBANK_PJEE1|ACTIVE|Running|pinang-prd-net=10.26.0.15|n2-highcpu-32|odc-r08-oscompute-16|32|32G
ddb|1d1373ae-246d-40b9-9339-dda435881bc2|agent-pinang-jee2|ACTIVE|Running|pinang-prd-net=10.26.0.31|n2-highcpu-8|odc-r08-oscompute-22|8|8G
ddb|dfae06b0-2b61-476f-93fa-7a4a6a72210f|element-kyc|ACTIVE|Running|pinang-prd-net=10.26.0.194, 172.28.218.134|n2-highcpu-32|odc-r09-oscompute-11|32|32G
ddb|22795aba-c8a4-4076-997c-67195b7d77fd|DIGIBANK-PAD02|ACTIVE|Running|pinang-prd-net=10.26.0.48|n2-highcpu-16|odc-r09-oscompute-05|16|16G
ddb|76ce730b-f425-4d86-a3cb-e402e4b5a8ff|DIGIBANK-RDAT01|ACTIVE|Running|pinang-prd-net=10.26.0.122|n2-highcpu-4|odc-r07-oscompute-33|4|4G
ddb|b2628788-782c-4bbe-82dc-417bfd33163e|DIGIBANK-RDAT02|ACTIVE|Running|pinang-prd-net=10.26.0.34|n2-highcpu-4|odc-r08-oscompute-18|4|4G
ddb|4852109d-60f0-475e-9753-10f1cf08b425|dgb-whitelist-ms|ACTIVE|Running|pinang-prd-net=10.26.0.152|n2-highcpu-16|odc-r08-oscompute-22|16|16G
ddb|4a740ad6-0f69-4355-9ff8-0b7f28c27a0f|pinang-och-mongodb-ha-1-root|ACTIVE|Running|pinang-prd-net=10.26.0.29|n2-highcpu-16|odc-r07-oscompute-28|16|16G
ddb|faa69a4b-9cdb-4aed-9a5d-b067b876d9a0|Agent-Pinang-JEE-1|ACTIVE|Running|pinang-prd-net=10.26.0.127|n2-highcpu-8|odc-r07-oscompute-27|8|8G
ddb|769ec3ac-e97f-4a6e-b1c1-95c8626f948e|Agent-Pinang-Web-1|ACTIVE|Running|pinang-prd-net=10.26.0.88|n2-highcpu-4|odc-r06-oscompute-40|4|4G
ddb|52b3a543-96a3-4ef5-ab76-ef6b168bd1f7|Ceria-Pinang-Finacle-OCH-2|ACTIVE|Running|pinang-prd-net=10.26.0.105|n2-highcpu-32|odc-r07-oscompute-28|32|32G
ddb|503d4f88-07e9-4707-8e6c-17f4a2faffab|Ceria-Pinang-Finacle-OCH-1|ACTIVE|Running|ceria-prd-net=10.26.2.93|n2-highcpu-32|odc-r08-oscompute-20|32|32G
ddb|362650e0-823f-4ea7-955b-328749db8ebd|ceria-prod-nodejs-cnjs2|ACTIVE|Running|ceria-prd-net=10.26.2.23|n2-highcpu-8|odc-r09-oscompute-03|8|8G
ddb|9661eba9-5c6d-468b-9200-0b08402ba896|Agent-Pinang-Web-2|ACTIVE|Running|pinang-prd-net=10.26.0.227|n2-highcpu-4|odc-r09-oscompute-07|4|4G
ddb|79c0228b-c836-4f94-a8de-75161268f206|ceria-intelix-prod-web-server|ACTIVE|Running|ceria-prd-net=10.26.2.156|n2-highcpu-8|odc-r07-oscompute-29|8|8G
ddb|44f82476-10b5-4be4-b89d-da24d63558e4|DIGIBANK_PCPP1|ACTIVE|Running|pinang-prd-net=10.26.0.112|n2-highcpu-32|odc-r07-oscompute-26|32|32G
ddb|edfd48d3-c6df-4407-8006-a1a76f92e053|ceria-prod-keycloak-ckey1|ACTIVE|Running|ceria-prd-net=10.26.2.64|n2-highcpu-8|odc-r09-oscompute-11|8|8G
ddb|ac8c5e35-d7d0-48c0-8b5a-7af471bb7ea3|dgb-privy-fr-app-root|ACTIVE|Running|pinang-prd-net=10.26.0.147|n2-highcpu-8|odc-r06-oscompute-41|8|8G
ddb|71ff7878-7036-45bd-b362-6f3a73460588|dgb-privy-fr-db|ACTIVE|Running|pinang-prd-net=10.26.0.140|n2-highcpu-8|odc-r07-oscompute-26|8|8G
ddb|38d88c0a-30dd-455e-b943-e330d7d0f8fc|dgb-pinang-referral-db-prd-01|ACTIVE|Running|pinang-prd-net=10.26.0.46, 172.28.219.11|n2-highcpu-4|odc-r06-oscompute-43|4|4G
ddb|6ccb567f-17f9-40ae-8c5e-91b6dca86a61|DIGIBANK-RDAT03|ACTIVE|Running|pinang-prd-net=10.26.0.65|n2-highcpu-2|odc-r09-oscompute-05|2|2G
ddb|ef09d89e-0f0b-4c80-9ff4-488a9244f346|ceria-core-proxy|ACTIVE|Running|ceria-prd-net=10.26.2.43|n2-highcpu-16|odc-r08-oscompute-15|16|16G
kubernetes|0d5a4168-8e8f-41c0-a344-152fc7f841f9|k8s-cluster01-worker02|ACTIVE|Running|internal_network=192.168.200.22, 172.28.216.156|k8s-cluster01|odc-r09-oscompute-06|4|4G
kubernetes|2cfdc703-92c8-4dbd-a220-7522c637db12|k8s-cluster01-worker01|ACTIVE|Running|internal_network=192.168.200.21, 172.28.216.73|k8s-cluster01|odc-r07-oscompute-30|4|4G
kubernetes|b2a76bc3-574f-40fe-9b3c-a299c656f562|k8s-cluster01-master03|ACTIVE|Running|internal_network=192.168.200.13, 172.28.217.197|k8s-cluster01|odc-r06-oscompute-39|4|4G
kubernetes|7b969d7e-eb6f-42ba-8588-c5d3d515f455|k8s-cluster01-master02|ACTIVE|Running|internal_network=192.168.200.12, 172.28.217.8|k8s-cluster01|odc-r07-oscompute-33|4|4G
kubernetes|4af08d09-02bc-4e89-96bc-9772fd9a27b5|k8s-cluster01-master01|ACTIVE|Running|internal_network=192.168.200.11, 172.28.217.243|k8s-cluster01|odc-r08-oscompute-20|4|4G
kubernetes|05701a8a-23f2-44ff-acb1-3516fb327e34|k8s-cluster01-lb|ACTIVE|Running|internal_network=192.168.200.10, 172.28.219.191|k8s-cluster01|odc-r09-oscompute-05|4|4G
